rank,word,similarity,note
2489,tanked,0.33214330,"Our original rank #2,375"
2490,radish,0.33211461,"Our original rank #2,376"
2491,odder,0.33211364,"Our original rank #2,377"
2492,mossed,0.33210397,"Our original rank #2,378"
2493,feller,0.33209499,"Our original rank #2,379"
2494,thalloid,0.33205918,"Our original rank #2,380"
2495,snipe,0.33205524,"Our original rank #2,381"
2496,workboat,0.33205015,"Our original rank #2,382"
2497,outfox,0.33203478,"Our original rank #2,383"
2498,laverock,0.33202262,"Our original rank #2,384"
2499,other,0.33202035,"Our original rank #2,385"
2500,sword,0.33200014,"Our original rank #2,386"
2501,diatom,0.33199112,"Our original rank #2,387"
2502,firer,0.33194602,"Our original rank #2,388"
2503,dabchick,0.33194351,"Our original rank #2,389"
2504,sound,0.33192443,"Our original rank #2,390"
2505,oceanaut,0.33188171,"Our original rank #2,391"
2506,cookshop,0.33186894,"Our original rank #2,392"
2507,din,0.33182693,"Our original rank #2,394"
2508,swanpan,0.33180872,"Our original rank #2,395"
2509,jag,0.33179854,"Our original rank #2,396"
2510,drown,0.33179679,"Our original rank #2,397"
2511,sandfly,0.33177212,"Our original rank #2,398"
2512,skis,0.33176574,"Our original rank #2,399"
2513,frock,0.33175008,"Our original rank #2,400"
2514,sandwich,0.33174335,"Our original rank #2,401"
2515,biter,0.33174194,"Our original rank #2,402"
2516,fleshliest,0.33172275,"Our original rank #2,403"
2517,sick,0.33171785,"Our original rank #2,404"
2518,limpet,0.33170836,"Our original rank #2,405"
2519,gob,0.33169251,"Our original rank #2,406"
2520,surfboarder,0.33163604,"Our original rank #2,408"
2521,azine,0.33163560,"Our original rank #2,409"
2522,article,0.33162819,"Our original rank #2,410"
2523,fear,0.33162623,"Our original rank #2,411"
2524,matey,0.33162368,"Our original rank #2,412"
2525,flyby,0.33162306,"Our original rank #2,413"
2526,car,0.33160798,"Our original rank #2,414"
2527,missay,0.33160363,"Our original rank #2,415"
2528,chowse,0.33159195,"Our original rank #2,416"
2529,feisty,0.33153648,"Our original rank #2,417"
2530,doc,0.33151698,"Our original rank #2,418"
2531,coney,0.33150747,"Our original rank #2,419"
2532,stank,0.33150307,"Our original rank #2,420"
2533,sold,0.33149079,"Our original rank #2,421"
2534,batrachian,0.33147238,"Our original rank #2,422"
2535,arrowworm,0.33141910,"Our original rank #2,423"
2536,filtrate,0.33141545,"Our original rank #2,424"
2537,damselfly,0.33141080,"Our original rank #2,425"
2538,filo,0.33140982,"Our original rank #2,426"
2539,monkish,0.33139791,"Our original rank #2,427"
2540,fawn,0.33139519,"Our original rank #2,428"
2541,goosander,0.33139160,"Our original rank #2,429"
2542,hob,0.33138168,"Our original rank #2,430"
2543,painch,0.33137739,"Our original rank #2,431"
2544,animalcule,0.33136157,"Our original rank #2,432"
2545,muraenid,0.33135544,"Our original rank #2,433"
2546,trace,0.33134575,"Our original rank #2,434"
2547,walrus,0.33134409,"Our original rank #2,435"
2548,bro,0.33134291,"Our original rank #2,436"
2549,surimi,0.33133716,"Our original rank #2,437"
2550,cattail,0.33127963,"Our original rank #2,438"
2551,orange,0.33127486,"Our original rank #2,439"
2552,ahoy,0.33122913,"Our original rank #2,440"
2553,heron,0.33121546,"Our original rank #2,441"
2554,dab,0.33119277,"Our original rank #2,442"
2555,nonfood,0.33118962,"Our original rank #2,443"
2556,card,0.33114816,"Our original rank #2,444"
2557,roger,0.33114705,"Our original rank #2,445"
2558,kif,0.33112453,"Our original rank #2,446"
2559,salter,0.33111168,"Our original rank #2,447"
2560,met,0.33110628,"Our original rank #2,448"
2561,fatly,0.33102635,"Our original rank #2,449"
2562,mucluc,0.33099639,"Our original rank #2,450"
2563,fondu,0.33097076,"Our original rank #2,451"
2564,receiver,0.33095975,"Our original rank #2,452"
2565,gash,0.33095718,"Our original rank #2,453"
2566,leaper,0.33092291,"Our original rank #2,454"
2567,shaddock,0.33091732,"Our original rank #2,455"
2568,ripper,0.33087768,"Our original rank #2,456"
2569,smokey,0.33087232,"Our original rank #2,457"
2570,hippopotamus,0.33085373,"Our original rank #2,458"
2571,fatal,0.33084879,"Our original rank #2,459"
2572,bateau,0.33080351,"Our original rank #2,460"
2573,dashy,0.33078534,"Our original rank #2,461"
2574,foxiest,0.33075212,"Our original rank #2,462"
2575,sonar,0.33070447,"Our original rank #2,463"
2576,watter,0.33069206,"Our original rank #2,464"
2577,fusilier,0.33069022,"Our original rank #2,465"
2578,ark,0.33068933,"Our original rank #2,466"
2579,ferryboat,0.33066837,"Our original rank #2,467"
2580,mangier,0.33065874,"Our original rank #2,468"
2581,smokepot,0.33064002,"Our original rank #2,469"
2582,scratch,0.33063689,"Our original rank #2,470"
2583,aquatone,0.33063347,"Our original rank #2,471"
2584,rank,0.33062255,"Our original rank #2,472"
2585,fruitwood,0.33061977,"Our original rank #2,473"
2586,catlike,0.33061901,"Our original rank #2,474"
2587,harbour,0.33059715,"Our original rank #2,475"
2588,ameba,0.33059372,"Our original rank #2,476"
2589,whalelike,0.33057352,"Our original rank #2,477"
2590,pock,0.33055636,"Our original rank #2,478"
2591,floatel,0.33054506,"Our original rank #2,479"
2592,cool,0.33053562,"Our original rank #2,480"
2593,fallal,0.33053207,"Our original rank #2,481"
2594,artifact,0.33052429,"Our original rank #2,482"
2595,his,0.33052090,"Our original rank #2,483"
2596,dinosaur,0.33051816,"Our original rank #2,484"
2597,plane,0.33051353,"Our original rank #2,485"
2598,shoalier,0.33051111,"Our original rank #2,486"
2599,plisky,0.33049823,"Our original rank #2,487"
2600,hoke,0.33047057,"Our original rank #2,488"
2601,pay,0.33045667,"Our original rank #2,489"
2602,recipe,0.33045084,"Our original rank #2,490"
2603,pecten,0.33040747,"Our original rank #2,491"
2604,safari,0.33036605,"Our original rank #2,492"
2605,frogging,0.33036591,"Our original rank #2,493"
2606,gurry,0.33036405,"Our original rank #2,494"
2607,samshu,0.33033653,"Our original rank #2,495"
2608,aarrgh,0.33033553,"Our original rank #2,496"
2609,spic,0.33033404,"Our original rank #2,497"
2610,refresh,0.33033250,"Our original rank #2,498"
2611,rabbi,0.33031413,"Our original rank #2,499"
2612,arch,0.33029969,"Our original rank #2,500"
2613,fling,0.33026819,"Our original rank #2,502"
2614,gunnel,0.33026797,"Our original rank #2,503"
2615,watercraft,0.33026625,"Our original rank #2,504"
2616,down,0.33024240,"Our original rank #2,505"
2617,glowfly,0.33022598,"Our original rank #2,506"
2618,carper,0.33020505,"Our original rank #2,507"
2619,miner,0.33019595,"Our original rank #2,508"
2620,fileted,0.33019358,"Our original rank #2,509"
2621,polo,0.33018667,"Our original rank #2,510"
2622,pooch,0.33017925,"Our original rank #2,511"
2623,skim,0.33017538,"Our original rank #2,512"
2624,flooey,0.33016707,"Our original rank #2,513"
2625,pooh,0.33013161,"Our original rank #2,514"
2626,trepang,0.33010775,"Our original rank #2,515"
2627,dick,0.33008873,"Our original rank #2,516"
2628,fact,0.33007702,"Our original rank #2,517"
2629,peach,0.33006602,"Our original rank #2,518"
2630,oven,0.33005745,"Our original rank #2,519"
2631,pizza,0.33005675,"Our original rank #2,520"
2632,store,0.33004644,"Our original rank #2,521"
2633,kiter,0.33003763,"Our original rank #2,522"
2634,finite,0.33001813,"Our original rank #2,523"
2635,explore,0.32999219,"Our original rank #2,524"
2636,shmuck,0.32996228,"Our original rank #2,525"
2637,dream,0.32994900,"Our original rank #2,526"
2638,attack,0.32993399,"Our original rank #2,527"
2639,trickster,0.32987590,"Our original rank #2,528"
2640,fetched,0.32986830,"Our original rank #2,529"
2641,both,0.32985997,"Our original rank #2,530"
2642,perry,0.32985407,"Our original rank #2,531"
2643,ilk,0.32985333,"Our original rank #2,532"
2644,rib,0.32983082,"Our original rank #2,533"
2645,dashi,0.32982954,"Our original rank #2,534"
2646,aitch,0.32982911,"Our original rank #2,535"
2647,chay,0.32979733,"Our original rank #2,536"
2648,lip,0.32976524,"Our original rank #2,537"
2649,fungal,0.32975718,"Our original rank #2,538"
2650,funker,0.32975495,"Our original rank #2,539"
2651,pit,0.32971286,"Our original rank #2,540"
2652,fashion,0.32967790,"Our original rank #2,541"
2653,spiderish,0.32965219,"Our original rank #2,542"
2654,escolar,0.32960806,"Our original rank #2,543"
2655,animated,0.32957035,"Our original rank #2,545"
2656,harbor,0.32956325,"Our original rank #2,546"
2657,floatiest,0.32955582,"Our original rank #2,547"
2658,shovelnose,0.32952397,"Our original rank #2,548"
2659,network,0.32952087,"Our original rank #2,549"
2660,batty,0.32946222,"Our original rank #2,550"
2661,fixed,0.32941421,"Our original rank #2,551"
2662,navigation,0.32940253,"Our original rank #2,552"
2663,nugget,0.32940252,"Our original rank #2,553"
2664,fajita,0.32939625,"Our original rank #2,554"
2665,yeast,0.32939341,"Our original rank #2,555"
2666,boatsman,0.32938344,"Our original rank #2,556"
2667,criminal,0.32937305,"Our original rank #2,557"
2668,native,0.32934421,"Our original rank #2,559"
2669,sit,0.32931938,"Our original rank #2,560"
2670,shikari,0.32931669,"Our original rank #2,561"
2671,neighbor,0.32930004,"Our original rank #2,562"
2672,seawan,0.32927777,"Our original rank #2,564"
2673,kissy,0.32927365,"Our original rank #2,565"
2674,off,0.32926565,"Our original rank #2,566"
2675,cheat,0.32925757,"Our original rank #2,567"
2676,solid,0.32925708,"Our original rank #2,568"
2677,reed,0.32925037,"Our original rank #2,569"
2678,fetus,0.32924114,"Our original rank #2,570"
2679,aggie,0.32920820,"Our original rank #2,571"
2680,odium,0.32919800,"Our original rank #2,572"
2681,lurk,0.32917221,"Our original rank #2,573"
2682,puck,0.32915895,"Our original rank #2,574"
2683,whoosh,0.32914693,"Our original rank #2,575"
2684,seaboot,0.32913598,"Our original rank #2,576"
2685,oat,0.32913220,"Our original rank #2,577"
2686,froghopper,0.32909344,"Our original rank #2,578"
2687,missy,0.32909316,"Our original rank #2,579"
2688,juice,0.32903676,"Our original rank #2,580"
2689,scientific,0.32902658,"Our original rank #2,581"
2690,blackish,0.32902482,"Our original rank #2,582"
2691,medicine,0.32900316,"Our original rank #2,583"
2692,financial,0.32899868,"Our original rank #2,584"
2693,rafted,0.32899323,"Our original rank #2,585"
2694,body,0.32897452,"Our original rank #2,586"
2695,cooer,0.32896394,"Our original rank #2,588"
2696,service,0.32896122,"Our original rank #2,589"
2697,tool,0.32893917,"Our original rank #2,590"
2698,meuniere,0.32892980,"Our original rank #2,591"
2699,my,0.32890340,"Our original rank #2,592"
2700,sandworm,0.32890323,"Our original rank #2,593"
2701,either,0.32889757,"Our original rank #2,594"
2702,fakey,0.32886350,"Our original rank #2,595"
2703,funkiest,0.32884919,"Our original rank #2,596"
2704,high,0.32881458,"Our original rank #2,597"
2705,spitz,0.32881428,"Our original rank #2,598"
2706,trident,0.32880863,"Our original rank #2,599"
2707,fame,0.32879842,"Our original rank #2,600"
2708,light,0.32878204,"Our original rank #2,601"
2709,meerkat,0.32877400,"Our original rank #2,602"
2710,ashed,0.32875174,"Our original rank #2,604"
2711,smasher,0.32875084,"Our original rank #2,605"
2712,season,0.32874975,"Our original rank #2,606"
2713,art,0.32873550,"Our original rank #2,607"
2714,laver,0.32871587,"Our original rank #2,608"
2715,musk,0.32867974,"Our original rank #2,609"
2716,date,0.32867690,"Our original rank #2,610"
2717,hotel,0.32867364,"Our original rank #2,611"
2718,nonmeat,0.32866768,"Our original rank #2,612"
2719,commercial,0.32866032,"Our original rank #2,613"
2720,hydrofoil,0.32862242,"Our original rank #2,614"
2721,fucoidal,0.32861257,"Our original rank #2,615"
2722,goosey,0.32860045,"Our original rank #2,616"
2723,crocodilian,0.32858528,"Our original rank #2,617"
2724,energy,0.32857790,"Our original rank #2,618"
2725,roc,0.32856343,"Our original rank #2,619"
2726,kettle,0.32856318,"Our original rank #2,620"
2727,exercise,0.32848504,"Our original rank #2,621"
2728,gopher,0.32846266,"Our original rank #2,622"
2729,odd,0.32845286,"Our original rank #2,623"
2730,relationship,0.32845139,"Our original rank #2,624"
2731,loti,0.32845076,"Our original rank #2,625"
2732,squishy,0.32843140,"Our original rank #2,626"
2733,lovebird,0.32841259,"Our original rank #2,627"
2734,weigh,0.32840401,"Our original rank #2,628"
2735,throat,0.32839565,"Our original rank #2,629"
2736,chess,0.32837084,"Our original rank #2,631"
2737,anis,0.32835723,"Our original rank #2,632"
2738,hooked,0.32835463,"Our original rank #2,633"
2739,gonoph,0.32835247,"Our original rank #2,634"
2740,murex,0.32834663,"Our original rank #2,635"
2741,port,0.32834579,"Our original rank #2,636"
2742,dogfought,0.32830229,"Our original rank #2,637"
2743,spec,0.32826864,"Our original rank #2,638"
2744,cockling,0.32825751,"Our original rank #2,639"
2745,fridge,0.32824560,"Our original rank #2,640"
2746,birdseye,0.32823367,"Our original rank #2,641"
2747,fating,0.32822994,"Our original rank #2,642"
2748,kick,0.32820616,"Our original rank #2,643"
2749,creesh,0.32820037,"Our original rank #2,644"
2750,gasher,0.32819374,"Our original rank #2,645"
2751,adapt,0.32817349,"Our original rank #2,646"
2752,eaten,0.32813259,"Our original rank #2,647"
2753,ploy,0.32811400,"Our original rank #2,648"
2754,consumer,0.32808974,"Our original rank #2,649"
2755,canoeist,0.32808459,"Our original rank #2,650"
2756,trader,0.32807097,"Our original rank #2,651"
2757,ferniest,0.32805718,"Our original rank #2,652"
2758,shylock,0.32804670,"Our original rank #2,653"
2759,snarer,0.32802860,"Our original rank #2,654"
2760,opossum,0.32792692,"Our original rank #2,655"
2761,fate,0.32791167,"Our original rank #2,656"
2762,hack,0.32790312,"Our original rank #2,657"
2763,load,0.32789068,"Our original rank #2,658"
2764,fey,0.32787898,"Our original rank #2,659"
2765,charr,0.32786979,"Our original rank #2,660"
2766,boardsailor,0.32786622,"Our original rank #2,661"
2767,cookey,0.32785690,"Our original rank #2,662"
2768,tis,0.32785257,"Our original rank #2,663"
2769,hover,0.32784616,"Our original rank #2,664"
2770,garlic,0.32783967,"Our original rank #2,665"
2771,tooth,0.32783234,"Our original rank #2,666"
2772,beechy,0.32782941,"Our original rank #2,667"
2773,lady,0.32781186,"Our original rank #2,668"
2774,rove,0.32779720,"Our original rank #2,669"
2775,research,0.32777958,"Our original rank #2,670"
2776,femme,0.32776803,"Our original rank #2,671"
2777,rockhopper,0.32776191,"Our original rank #2,672"
2778,fleshier,0.32772760,"Our original rank #2,673"
2779,folky,0.32768433,"Our original rank #2,674"
2780,muncher,0.32761940,"Our original rank #2,675"
2781,feck,0.32760676,"Our original rank #2,676"
2782,escalop,0.32759261,"Our original rank #2,677"
2783,ream,0.32757767,"Our original rank #2,678"
2784,jazzman,0.32757129,"Our original rank #2,679"
2785,fizzed,0.32755479,"Our original rank #2,680"
2786,goosy,0.32754689,"Our original rank #2,681"
2787,avid,0.32754326,"Our original rank #2,682"
2788,biz,0.32752387,"Our original rank #2,683"
2789,vixen,0.32751422,"Our original rank #2,684"
2790,coffee,0.32749780,"Our original rank #2,685"
2791,fogy,0.32749091,"Our original rank #2,686"
2792,boil,0.32747137,"Our original rank #2,687"
2793,too,0.32746654,"Our original rank #2,688"
2794,yield,0.32745467,"Our original rank #2,689"
2795,captain,0.32743664,"Our original rank #2,690"
2796,lox,0.32742393,"Our original rank #2,691"
2797,fecal,0.32741903,"Our original rank #2,692"
2798,remora,0.32739370,"Our original rank #2,693"
2799,yack,0.32739277,"Our original rank #2,694"
2800,drowned,0.32738976,"Our original rank #2,695"
2801,fava,0.32738197,"Our original rank #2,696"
2802,azole,0.32737174,"Our original rank #2,697"
2803,leased,0.32736830,"Our original rank #2,698"
2804,waterfowling,0.32736611,"Our original rank #2,699"
2805,loser,0.32733779,"Our original rank #2,700"
2806,clambake,0.32732675,"Our original rank #2,701"
2807,chomp,0.32728829,"Our original rank #2,703"
2808,member,0.32728486,"Our original rank #2,704"
2809,ketchup,0.32728361,"Our original rank #2,705"
2810,full,0.32727709,"Our original rank #2,706"
2811,snack,0.32725643,"Our original rank #2,707"
2812,patin,0.32724927,"Our original rank #2,708"
2813,massage,0.32722632,"Our original rank #2,709"
2814,chat,0.32720887,"Our original rank #2,710"
2815,sprite,0.32720305,"Our original rank #2,711"
2816,dill,0.32718375,"Our original rank #2,712"
2817,agger,0.32717879,"Our original rank #2,713"
2818,moonbow,0.32715644,"Our original rank #2,714"
2819,big,0.32714728,"Our original rank #2,715"
2820,greegree,0.32714570,"Our original rank #2,716"
2821,huntress,0.32714070,"Our original rank #2,717"
2822,joss,0.32711243,"Our original rank #2,718"
2823,raw,0.32707892,"Our original rank #2,719"
2824,shipment,0.32703972,"Our original rank #2,720"
2825,pipiest,0.32703508,"Our original rank #2,721"
2826,kimchi,0.32703006,"Our original rank #2,722"
2827,chit,0.32702937,"Our original rank #2,723"
2828,sweet,0.32702881,"Our original rank #2,724"
2829,rapper,0.32699768,"Our original rank #2,725"
2830,polish,0.32699179,"Our original rank #2,726"
2831,candy,0.32697633,"Our original rank #2,728"
2832,porky,0.32697238,"Our original rank #2,729"
2833,cannabis,0.32691455,"Our original rank #2,730"
2834,girsh,0.32687530,"Our original rank #2,731"
2835,corn,0.32687196,"Our original rank #2,732"
2836,axolotl,0.32686797,"Our original rank #2,733"
2837,amoeba,0.32685962,"Our original rank #2,734"
2838,rotifer,0.32685345,"Our original rank #2,735"
2839,child,0.32683960,"Our original rank #2,736"
2840,dobber,0.32679766,"Our original rank #2,737"
2841,driver,0.32679173,"Our original rank #2,738"
2842,meet,0.32678445,"Our original rank #2,739"
2843,psammon,0.32675644,"Our original rank #2,740"
2844,fiz,0.32673516,"Our original rank #2,741"
2845,funnest,0.32673489,"Our original rank #2,742"
2846,jog,0.32672433,"Our original rank #2,743"
2847,shitake,0.32671915,"Our original rank #2,744"
2848,traction,0.32670473,"Our original rank #2,745"
2849,city,0.32670030,"Our original rank #2,746"
2850,caiman,0.32667063,"Our original rank #2,747"
2851,meshy,0.32666236,"Our original rank #2,748"
2852,hookah,0.32665044,"Our original rank #2,749"
2853,french,0.32663985,"Our original rank #2,750"
2854,moke,0.32663645,"Our original rank #2,751"
2855,gillied,0.32663558,"Our original rank #2,752"
2856,have,0.32662977,"Our original rank #2,753"
2857,fodgel,0.32660354,"Our original rank #2,754"
2858,health,0.32658320,"Our original rank #2,755"
2859,fugling,0.32657560,"Our original rank #2,756"
2860,sourish,0.32654181,"Our original rank #2,757"
2861,container,0.32653034,"Our original rank #2,758"
2862,physic,0.32652823,"Our original rank #2,759"
2863,teacher,0.32649102,"Our original rank #2,760"
2864,spontoon,0.32648743,"Our original rank #2,761"
2865,better,0.32648661,"Our original rank #2,762"
2866,sheepman,0.32648006,"Our original rank #2,763"
2867,scoop,0.32647608,"Our original rank #2,764"
2868,array,0.32647587,"Our original rank #2,765"
2869,hafis,0.32646764,"Our original rank #2,766"
2870,weep,0.32646281,"Our original rank #2,767"
2871,phage,0.32644154,"Our original rank #2,768"
2872,amine,0.32641783,"Our original rank #2,769"
2873,dipt,0.32639424,"Our original rank #2,770"
2874,khis,0.32635300,"Our original rank #2,773"
2875,subject,0.32635204,"Our original rank #2,774"
2876,wildfowling,0.32634129,"Our original rank #2,775"
2877,stinky,0.32632568,"Our original rank #2,776"
2878,tongue,0.32631814,"Our original rank #2,777"
2879,motion,0.32631236,"Our original rank #2,778"
2880,pirog,0.32630811,"Our original rank #2,779"
2881,flathead,0.32629903,"Our original rank #2,780"
2882,bang,0.32629530,"Our original rank #2,781"
2883,flashier,0.32629423,"Our original rank #2,782"
2884,withy,0.32627768,"Our original rank #2,783"
2885,holdfast,0.32627263,"Our original rank #2,784"
2886,rotch,0.32627210,"Our original rank #2,785"
2887,dated,0.32625574,"Our original rank #2,786"
2888,ferryman,0.32623418,"Our original rank #2,787"
2889,tackle,0.32622483,"Our original rank #2,788"
2890,fetcher,0.32621485,"Our original rank #2,789"
2891,onus,0.32620743,"Our original rank #2,790"
2892,twitch,0.32620086,"Our original rank #2,791"
2893,amin,0.32619991,"Our original rank #2,792"
2894,dogcatcher,0.32619792,"Our original rank #2,793"
2895,platypus,0.32619477,"Our original rank #2,794"
2896,flagella,0.32618844,"Our original rank #2,795"
2897,frank,0.32618678,"Our original rank #2,796"
2898,fold,0.32618610,"Our original rank #2,797"
2899,filmier,0.32613510,"Our original rank #2,798"
2900,scottie,0.32613167,"Our original rank #2,799"
2901,own,0.32612323,"Our original rank #2,800"
2902,crazy,0.32611567,"Our original rank #2,801"
2903,walker,0.32609667,"Our original rank #2,802"
2904,whipray,0.32608735,"Our original rank #2,803"
2905,warmouth,0.32606240,"Our original rank #2,804"
2906,faunae,0.32605502,"Our original rank #2,805"
2907,fatling,0.32604327,"Our original rank #2,806"
2908,flippest,0.32602296,"Our original rank #2,807"
2909,freesia,0.32601180,"Our original rank #2,808"
2910,bond,0.32598455,"Our original rank #2,809"
2911,tennis,0.32596892,"Our original rank #2,810"
2912,crustacea,0.32596878,"Our original rank #2,811"
2913,doggie,0.32593740,"Our original rank #2,812"
2914,spud,0.32593324,"Our original rank #2,813"
2915,alien,0.32593159,"Our original rank #2,814"
2916,lite,0.32592654,"Our original rank #2,815"
2917,wog,0.32591771,"Our original rank #2,816"
2918,compete,0.32591596,"Our original rank #2,817"
2919,golfer,0.32591444,"Our original rank #2,818"
2920,deli,0.32590071,"Our original rank #2,819"
2921,tin,0.32587164,"Our original rank #2,821"
2922,gombo,0.32586299,"Our original rank #2,822"
2923,butt,0.32585709,"Our original rank #2,823"
2924,fopping,0.32584918,"Our original rank #2,824"
2925,fencer,0.32582941,"Our original rank #2,825"
2926,shist,0.32582757,"Our original rank #2,826"
2927,info,0.32582110,"Our original rank #2,827"
2928,twit,0.32579376,"Our original rank #2,828"
2929,male,0.32578952,"Our original rank #2,829"
2930,grocery,0.32576074,"Our original rank #2,830"
2931,billy,0.32573000,"Our original rank #2,831"
2932,mistbow,0.32570605,"Our original rank #2,832"
2933,fanning,0.32570044,"Our original rank #2,833"
2934,tach,0.32568785,"Our original rank #2,834"
2935,peck,0.32568483,"Our original rank #2,835"
2936,sniggler,0.32565605,"Our original rank #2,836"
2937,day,0.32565175,"Our original rank #2,837"
2938,killie,0.32565077,"Our original rank #2,838"
2939,livestock,0.32564250,"Our original rank #2,839"
2940,cot,0.32563714,"Our original rank #2,840"
2941,pye,0.32562740,"Our original rank #2,841"
2942,seeing,0.32558483,"Our original rank #2,842"
2943,mosser,0.32555836,"Our original rank #2,844"
2944,swamp,0.32554219,"Our original rank #2,845"
2945,hammy,0.32548910,"Our original rank #2,846"
2946,friedcake,0.32548123,"Our original rank #2,847"
2947,caddish,0.32546332,"Our original rank #2,848"
2948,parrot,0.32543422,"Our original rank #2,849"
2949,bisque,0.32543042,"Our original rank #2,850"
2950,dunk,0.32541708,"Our original rank #2,851"
2951,ostracode,0.32540365,"Our original rank #2,852"
2952,banana,0.32539047,"Our original rank #2,853"
2953,laked,0.32538665,"Our original rank #2,854"
2954,cacciatore,0.32537401,"Our original rank #2,855"
2955,send,0.32536091,"Our original rank #2,856"
2956,fesse,0.32534602,"Our original rank #2,857"
2957,catboat,0.32533912,"Our original rank #2,858"
2958,aphidian,0.32533897,"Our original rank #2,859"
2959,connect,0.32532995,"Our original rank #2,860"
2960,suffix,0.32532232,"Our original rank #2,861"
2961,comb,0.32531714,"Our original rank #2,862"
2962,bong,0.32529306,"Our original rank #2,863"
2963,gammer,0.32528829,"Our original rank #2,865"
2964,tripe,0.32524945,"Our original rank #2,866"
2965,fumiest,0.32524278,"Our original rank #2,867"
2966,ossicle,0.32522693,"Our original rank #2,868"
2967,sad,0.32522565,"Our original rank #2,869"
2968,gammon,0.32521186,"Our original rank #2,870"
2969,undine,0.32518716,"Our original rank #2,871"
2970,fogyish,0.32512765,"Our original rank #2,872"
2971,ahull,0.32512731,"Our original rank #2,873"
2972,rick,0.32512056,"Our original rank #2,874"
2973,poison,0.32508970,"Our original rank #2,875"
2974,fend,0.32506846,"Our original rank #2,876"
2975,fuzzy,0.32506139,"Our original rank #2,877"
2976,pepper,0.32502405,"Our original rank #2,878"
2977,leptocephalus,0.32499433,"Our original rank #2,879"
2978,fluked,0.32498556,"Our original rank #2,880"
2979,skunk,0.32498090,"Our original rank #2,881"
2980,journal,0.32496547,"Our original rank #2,882"
2981,catchy,0.32496300,"Our original rank #2,883"
2982,ale,0.32494619,"Our original rank #2,884"
2983,fussy,0.32494455,"Our original rank #2,885"
2984,pard,0.32493543,"Our original rank #2,886"
2985,takin,0.32492576,"Our original rank #2,887"
2986,fozier,0.32491327,"Our original rank #2,888"
2987,mullet,0.32490115,"Our original rank #2,889"
2988,aft,0.32488080,"Our original rank #2,890"
2989,mediate,0.32485916,"Our original rank #2,891"
2990,dude,0.32485085,"Our original rank #2,892"
2991,electro,0.32482410,"Our original rank #2,893"
2992,spit,0.32482099,"Our original rank #2,894"
2993,phlox,0.32480090,"Our original rank #2,895"
2994,marc,0.32478834,"Our original rank #2,896"
2995,decapod,0.32476267,"Our original rank #2,897"
2996,fogger,0.32471147,"Our original rank #2,898"
2997,jagg,0.32466702,"Our original rank #2,899"
2998,buss,0.32465529,"Our original rank #2,900"
2999,escallop,0.32464949,"Our original rank #2,901"
3000,oxo,0.32464539,"Our original rank #2,902"
3001,flopping,0.32458712,"Our original rank #2,903"
3002,navigator,0.32458687,"Our original rank #2,904"
3003,kith,0.32457370,"Our original rank #2,905"
3004,snap,0.32456719,"Our original rank #2,906"
3005,delicious,0.32456085,"Our original rank #2,907"
3006,something,0.32455749,"Our original rank #2,908"
3007,samphire,0.32455449,"Our original rank #2,909"
3008,ornis,0.32451297,"Our original rank #2,910"
3009,urger,0.32450473,"Our original rank #2,911"
3010,hic,0.32450435,"Our original rank #2,912"
3011,flemish,0.32449779,"Our original rank #2,913"
3012,peter,0.32448129,"Our original rank #2,914"
3013,omnivore,0.32447694,"Our original rank #2,915"
3014,pacific,0.32447261,"Our original rank #2,916"
3015,flossiest,0.32445497,"Our original rank #2,917"
3016,poked,0.32443322,"Our original rank #2,918"
3017,host,0.32438426,"Our original rank #2,919"
3018,iceberg,0.32438262,"Our original rank #2,920"
3019,avifaunal,0.32438070,"Our original rank #2,921"
3020,frogeye,0.32434693,"Our original rank #2,922"
3021,mist,0.32434498,"Our original rank #2,923"
3022,castability,0.32434313,"Our original rank #2,924"
3023,galiot,0.32434258,"Our original rank #2,925"
3024,slug,0.32433101,"Our original rank #2,926"
3025,keet,0.32432789,"Our original rank #2,927"
3026,island,0.32432455,"Our original rank #2,928"
3027,chop,0.32432066,"Our original rank #2,929"
3028,fueller,0.32428332,"Our original rank #2,930"
3029,aching,0.32427794,"Our original rank #2,931"
3030,roll,0.32425267,"Our original rank #2,932"
3031,survey,0.32421918,"Our original rank #2,933"
3032,smart,0.32419408,"Our original rank #2,934"
3033,tweet,0.32418962,"Our original rank #2,935"
3034,flawy,0.32417675,"Our original rank #2,936"
3035,spitter,0.32417168,"Our original rank #2,937"
3036,fez,0.32413742,"Our original rank #2,938"
3037,boy,0.32412074,"Our original rank #2,939"
3038,speak,0.32409444,"Our original rank #2,940"
3039,ostracoderm,0.32409305,"Our original rank #2,941"
3040,doctor,0.32408425,"Our original rank #2,942"
3041,padi,0.32407765,"Our original rank #2,943"
3042,waiting,0.32407197,"Our original rank #2,944"
3043,maker,0.32405092,"Our original rank #2,945"
3044,tick,0.32396205,"Our original rank #2,946"
3045,choppy,0.32396156,"Our original rank #2,947"
3046,fico,0.32393776,"Our original rank #2,948"
3047,flappy,0.32393100,"Our original rank #2,949"
3048,scuba,0.32391572,"Our original rank #2,950"
3049,frolic,0.32389582,"Our original rank #2,951"
3050,tenpounder,0.32389062,"Our original rank #2,952"
3051,joke,0.32386452,"Our original rank #2,953"
3052,trapper,0.32386316,"Our original rank #2,954"
3053,went,0.32386315,"Our original rank #2,955"
3054,racoon,0.32384735,"Our original rank #2,956"
